q_first_a_diff,q_total,q_next_in28days_count,q_next_after29days_count,q_no_repeat_count,q_retention_28days,q_retention_after29days,no_repeat_rate
15057,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15058,8,2,5,1,0.25,0.625,0.125
15059,8,1,3,4,0.125,0.375,0.5
15060,4,3,0,1,0.75,0,0.25
15061,10,4,3,3,0.4,0.3,0.3
15062,7,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855
15063,5,3,2,0,0.6,0.4,0
15064,14,6,1,7,0.42857142857142855,0.071428571428571425,0.5
15065,11,9,1,1,0.81818181818181823,0.090909090909090912,0.090909090909090912
15066,9,7,2,0,0.77777777777777779,0.22222222222222221,0
15067,14,4,5,5,0.2857142857142857,0.35714285714285715,0.35714285714285715
15068,10,7,2,1,0.7,0.2,0.1
15069,13,5,4,4,0.38461538461538464,0.30769230769230771,0.30769230769230771
15070,10,3,5,2,0.3,0.5,0.2
15071,13,7,5,1,0.53846153846153844,0.38461538461538464,0.076923076923076927
15072,11,7,3,1,0.63636363636363635,0.27272727272727271,0.090909090909090912
15073,8,0,6,2,0,0.75,0.25
15074,11,1,7,3,0.090909090909090912,0.63636363636363635,0.27272727272727271
15075,7,5,1,1,0.7142857142857143,0.14285714285714285,0.14285714285714285
15076,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15077,6,3,2,1,0.5,0.33333333333333331,0.16666666666666666
15078,10,3,5,2,0.3,0.5,0.2
15079,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15080,5,3,2,0,0.6,0.4,0
15081,9,2,1,6,0.22222222222222221,0.1111111111111111,0.66666666666666663
15082,5,2,3,0,0.4,0.6,0
15083,3,1,2,0,0.33333333333333331,0.66666666666666663,0
15084,9,4,4,1,0.44444444444444442,0.44444444444444442,0.1111111111111111
15085,5,1,2,2,0.2,0.4,0.4
15086,11,4,3,4,0.36363636363636365,0.27272727272727271,0.36363636363636365
15087,12,7,4,1,0.58333333333333337,0.33333333333333331,0.083333333333333329
15088,12,5,4,3,0.41666666666666669,0.33333333333333331,0.25
15089,15,2,5,8,0.13333333333333333,0.33333333333333331,0.53333333333333333
15090,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15091,10,4,4,2,0.4,0.4,0.2
15092,11,5,6,0,0.45454545454545453,0.54545454545454541,0
15093,7,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855
15094,6,1,3,2,0.16666666666666666,0.5,0.33333333333333331
15095,8,2,3,3,0.25,0.375,0.375
15096,17,4,8,5,0.23529411764705882,0.47058823529411764,0.29411764705882354
15097,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15098,12,5,2,5,0.41666666666666669,0.16666666666666666,0.41666666666666669
15099,11,3,6,2,0.27272727272727271,0.54545454545454541,0.18181818181818182
15100,12,7,3,2,0.58333333333333337,0.25,0.16666666666666666
15101,7,2,2,3,0.2857142857142857,0.2857142857142857,0.42857142857142855
15102,9,4,5,0,0.44444444444444442,0.55555555555555558,0
15103,7,2,4,1,0.2857142857142857,0.5714285714285714,0.14285714285714285
15104,9,2,3,4,0.22222222222222221,0.33333333333333331,0.44444444444444442
15105,11,3,6,2,0.27272727272727271,0.54545454545454541,0.18181818181818182
15106,8,3,3,2,0.375,0.375,0.25
15107,10,5,1,4,0.5,0.1,0.4
15108,8,4,3,1,0.5,0.375,0.125
15109,10,3,4,3,0.3,0.4,0.3
15110,8,3,3,2,0.375,0.375,0.25
15111,17,7,4,6,0.41176470588235292,0.23529411764705882,0.35294117647058826
15112,10,4,4,2,0.4,0.4,0.2
15113,18,7,7,4,0.3888888888888889,0.3888888888888889,0.22222222222222221
15114,10,3,4,3,0.3,0.4,0.3
15115,5,2,3,0,0.4,0.6,0
15116,4,1,2,1,0.25,0.5,0.25
15117,12,5,3,4,0.41666666666666669,0.25,0.33333333333333331
15118,19,7,6,6,0.36842105263157893,0.31578947368421051,0.31578947368421051
15119,10,4,3,3,0.4,0.3,0.3
15120,10,7,1,2,0.7,0.1,0.2
15121,14,6,5,3,0.42857142857142855,0.35714285714285715,0.21428571428571427
15122,16,6,7,3,0.375,0.4375,0.1875
15123,13,9,2,2,0.69230769230769229,0.15384615384615385,0.15384615384615385
15124,8,4,3,1,0.5,0.375,0.125
15125,12,6,3,3,0.5,0.25,0.25
15126,11,3,6,2,0.27272727272727271,0.54545454545454541,0.18181818181818182
15127,12,4,5,3,0.33333333333333331,0.41666666666666669,0.25
15128,8,4,2,2,0.5,0.25,0.25
15129,11,6,2,3,0.54545454545454541,0.18181818181818182,0.27272727272727271
15130,9,4,4,1,0.44444444444444442,0.44444444444444442,0.1111111111111111
15131,14,3,7,4,0.21428571428571427,0.5,0.2857142857142857
15132,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15133,11,2,5,4,0.18181818181818182,0.45454545454545453,0.36363636363636365
15134,11,6,2,3,0.54545454545454541,0.18181818181818182,0.27272727272727271
15135,10,3,5,2,0.3,0.5,0.2
15136,6,3,2,1,0.5,0.33333333333333331,0.16666666666666666
15137,7,3,4,0,0.42857142857142855,0.5714285714285714,0
15138,7,1,2,4,0.14285714285714285,0.2857142857142857,0.5714285714285714
15139,12,6,3,3,0.5,0.25,0.25
15140,17,5,10,2,0.29411764705882354,0.58823529411764708,0.11764705882352941
15141,10,5,3,2,0.5,0.3,0.2
15142,17,5,8,4,0.29411764705882354,0.47058823529411764,0.23529411764705882
15143,10,3,4,3,0.3,0.4,0.3
15144,10,5,4,1,0.5,0.4,0.1
15145,13,6,6,1,0.46153846153846156,0.46153846153846156,0.076923076923076927
15146,9,2,5,2,0.22222222222222221,0.55555555555555558,0.22222222222222221
15147,6,3,1,2,0.5,0.16666666666666666,0.33333333333333331
15148,12,2,9,1,0.16666666666666666,0.75,0.083333333333333329
15149,11,5,3,3,0.45454545454545453,0.27272727272727271,0.27272727272727271
15150,14,6,7,1,0.42857142857142855,0.5,0.071428571428571425
15151,14,7,3,4,0.5,0.21428571428571427,0.2857142857142857
15152,11,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365
15153,8,4,1,3,0.5,0.125,0.375
15154,12,5,4,3,0.41666666666666669,0.33333333333333331,0.25
15155,6,4,1,1,0.66666666666666663,0.16666666666666666,0.16666666666666666
15156,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15157,16,6,8,2,0.375,0.5,0.125
15158,7,4,3,0,0.5714285714285714,0.42857142857142855,0
15159,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15160,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15161,6,1,4,1,0.16666666666666666,0.66666666666666663,0.16666666666666666
15162,8,4,1,3,0.5,0.125,0.375
15163,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15164,11,3,5,3,0.27272727272727271,0.45454545454545453,0.27272727272727271
15165,16,5,6,5,0.3125,0.375,0.3125
15166,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15167,6,3,3,0,0.5,0.5,0
15168,9,6,3,0,0.66666666666666663,0.33333333333333331,0
15169,7,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857
15170,13,4,5,4,0.30769230769230771,0.38461538461538464,0.30769230769230771
15171,6,3,3,0,0.5,0.5,0
15172,13,6,4,3,0.46153846153846156,0.30769230769230771,0.23076923076923078
15173,8,4,3,1,0.5,0.375,0.125
15174,8,3,3,2,0.375,0.375,0.25
15175,13,4,6,3,0.30769230769230771,0.46153846153846156,0.23076923076923078
15176,12,3,4,5,0.25,0.33333333333333331,0.41666666666666669
15177,3,1,1,1,0.33333333333333331,0.33333333333333331,0.33333333333333331
15178,4,1,1,2,0.25,0.25,0.5
15179,7,4,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857
15180,12,4,5,3,0.33333333333333331,0.41666666666666669,0.25
15181,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15182,8,4,3,1,0.5,0.375,0.125
15183,10,3,6,1,0.3,0.6,0.1
15184,9,4,4,1,0.44444444444444442,0.44444444444444442,0.1111111111111111
15185,14,4,5,5,0.2857142857142857,0.35714285714285715,0.35714285714285715
15186,9,6,2,1,0.66666666666666663,0.22222222222222221,0.1111111111111111
15187,11,5,3,3,0.45454545454545453,0.27272727272727271,0.27272727272727271
15188,4,1,3,0,0.25,0.75,0
15189,16,4,10,2,0.25,0.625,0.125
15190,8,4,2,2,0.5,0.25,0.25
15191,12,5,5,2,0.41666666666666669,0.41666666666666669,0.16666666666666666
15192,9,4,3,2,0.44444444444444442,0.33333333333333331,0.22222222222222221
15193,6,2,4,0,0.33333333333333331,0.66666666666666663,0
15194,10,3,4,3,0.3,0.4,0.3
15195,15,7,8,0,0.46666666666666667,0.53333333333333333,0
15196,5,3,2,0,0.6,0.4,0
15197,13,5,5,3,0.38461538461538464,0.38461538461538464,0.23076923076923078
15198,17,5,4,8,0.29411764705882354,0.23529411764705882,0.47058823529411764
15199,6,3,3,0,0.5,0.5,0
15200,4,2,0,2,0.5,0,0.5
15201,15,8,3,4,0.53333333333333333,0.2,0.26666666666666666
15202,13,5,5,3,0.38461538461538464,0.38461538461538464,0.23076923076923078
15203,5,3,0,2,0.6,0,0.4
15204,6,3,2,1,0.5,0.33333333333333331,0.16666666666666666
15205,13,7,4,2,0.53846153846153844,0.30769230769230771,0.15384615384615385
15206,12,3,5,4,0.25,0.41666666666666669,0.33333333333333331
15207,9,4,2,3,0.44444444444444442,0.22222222222222221,0.33333333333333331
15208,15,5,4,6,0.33333333333333331,0.26666666666666666,0.4
15209,2,1,1,0,0.5,0.5,0
15210,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15211,6,1,4,1,0.16666666666666666,0.66666666666666663,0.16666666666666666
15212,7,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857
15213,8,4,1,3,0.5,0.125,0.375
15214,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15215,8,1,5,2,0.125,0.625,0.25
15216,10,2,6,2,0.2,0.6,0.2
15217,9,4,3,2,0.44444444444444442,0.33333333333333331,0.22222222222222221
15218,10,3,4,3,0.3,0.4,0.3
15219,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15220,9,2,5,2,0.22222222222222221,0.55555555555555558,0.22222222222222221
15221,7,4,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857
15222,6,2,2,2,0.33333333333333331,0.33333333333333331,0.33333333333333331
15223,10,5,2,3,0.5,0.2,0.3
15224,5,2,2,1,0.4,0.4,0.2
15225,9,5,3,1,0.55555555555555558,0.33333333333333331,0.1111111111111111
15226,3,2,0,1,0.66666666666666663,0,0.33333333333333331
15227,12,3,6,3,0.25,0.5,0.25
15228,14,3,7,4,0.21428571428571427,0.5,0.2857142857142857
15229,11,5,1,5,0.45454545454545453,0.090909090909090912,0.45454545454545453
15230,11,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365
15231,8,4,2,2,0.5,0.25,0.25
15232,6,3,2,1,0.5,0.33333333333333331,0.16666666666666666
15233,6,3,3,0,0.5,0.5,0
15234,3,1,0,2,0.33333333333333331,0,0.66666666666666663
15235,9,2,5,2,0.22222222222222221,0.55555555555555558,0.22222222222222221
15236,13,6,3,4,0.46153846153846156,0.23076923076923078,0.30769230769230771
15237,10,3,6,1,0.3,0.6,0.1
15238,15,5,5,5,0.33333333333333331,0.33333333333333331,0.33333333333333331
15239,10,3,5,2,0.3,0.5,0.2
15240,9,5,2,2,0.55555555555555558,0.22222222222222221,0.22222222222222221
15241,11,4,4,3,0.36363636363636365,0.36363636363636365,0.27272727272727271
15242,9,5,3,1,0.55555555555555558,0.33333333333333331,0.1111111111111111
15243,10,4,3,3,0.4,0.3,0.3
15244,6,3,0,3,0.5,0,0.5
15245,13,3,7,3,0.23076923076923078,0.53846153846153844,0.23076923076923078
15246,9,4,2,3,0.44444444444444442,0.22222222222222221,0.33333333333333331
15247,4,2,2,0,0.5,0.5,0
15248,5,1,1,3,0.2,0.2,0.6
15249,7,3,3,1,0.42857142857142855,0.42857142857142855,0.14285714285714285
15250,10,2,5,3,0.2,0.5,0.3
15251,9,3,4,2,0.33333333333333331,0.44444444444444442,0.22222222222222221
15252,10,3,2,5,0.3,0.2,0.5
15253,12,3,8,1,0.25,0.66666666666666663,0.083333333333333329
15254,10,7,1,2,0.7,0.1,0.2
15255,9,4,3,2,0.44444444444444442,0.33333333333333331,0.22222222222222221
15256,3,2,1,0,0.66666666666666663,0.33333333333333331,0
15257,5,0,5,0,0,1,0
15258,12,5,6,1,0.41666666666666669,0.5,0.083333333333333329
15259,4,2,2,0,0.5,0.5,0
15260,10,5,2,3,0.5,0.2,0.3
15261,9,5,4,0,0.55555555555555558,0.44444444444444442,0
15262,10,2,5,3,0.2,0.5,0.3
15263,10,2,6,2,0.2,0.6,0.2
15264,5,1,2,2,0.2,0.4,0.4
15265,7,5,2,0,0.7142857142857143,0.2857142857142857,0
15266,9,3,4,2,0.33333333333333331,0.44444444444444442,0.22222222222222221
15267,7,0,2,5,0,0.2857142857142857,0.7142857142857143
15268,13,4,5,4,0.30769230769230771,0.38461538461538464,0.30769230769230771
15269,11,3,5,3,0.27272727272727271,0.45454545454545453,0.27272727272727271
15270,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15271,11,3,6,2,0.27272727272727271,0.54545454545454541,0.18181818181818182
15272,15,2,5,8,0.13333333333333333,0.33333333333333331,0.53333333333333333
15273,14,3,7,4,0.21428571428571427,0.5,0.2857142857142857
15274,10,5,2,3,0.5,0.2,0.3
15275,12,2,6,4,0.16666666666666666,0.5,0.33333333333333331
15276,9,4,5,0,0.44444444444444442,0.55555555555555558,0
15277,9,5,2,2,0.55555555555555558,0.22222222222222221,0.22222222222222221
15278,6,2,3,1,0.33333333333333331,0.5,0.16666666666666666
15279,9,5,2,2,0.55555555555555558,0.22222222222222221,0.22222222222222221
15280,9,2,6,1,0.22222222222222221,0.66666666666666663,0.1111111111111111
15281,12,7,3,2,0.58333333333333337,0.25,0.16666666666666666
15282,10,7,3,0,0.7,0.3,0
15283,9,2,4,3,0.22222222222222221,0.44444444444444442,0.33333333333333331
15284,11,5,2,4,0.45454545454545453,0.18181818181818182,0.36363636363636365
15285,17,9,5,3,0.52941176470588236,0.29411764705882354,0.17647058823529413
15286,9,3,4,2,0.33333333333333331,0.44444444444444442,0.22222222222222221
15287,7,4,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857
15288,10,4,4,2,0.4,0.4,0.2
15289,14,7,6,1,0.5,0.42857142857142855,0.071428571428571425
15290,11,5,4,2,0.45454545454545453,0.36363636363636365,0.18181818181818182
15291,15,5,4,6,0.33333333333333331,0.26666666666666666,0.4
15292,10,4,3,3,0.4,0.3,0.3
15293,8,5,0,3,0.625,0,0.375
15294,11,3,7,1,0.27272727272727271,0.63636363636363635,0.090909090909090912
15295,11,5,4,2,0.45454545454545453,0.36363636363636365,0.18181818181818182
15296,13,4,5,4,0.30769230769230771,0.38461538461538464,0.30769230769230771
15297,3,2,0,1,0.66666666666666663,0,0.33333333333333331
15298,8,5,2,1,0.625,0.25,0.125
15299,10,6,2,2,0.6,0.2,0.2
15300,10,3,6,1,0.3,0.6,0.1
15301,12,5,4,3,0.41666666666666669,0.33333333333333331,0.25
15302,3,2,1,0,0.66666666666666663,0.33333333333333331,0
15303,8,4,4,0,0.5,0.5,0
15304,7,1,3,3,0.14285714285714285,0.42857142857142855,0.42857142857142855
15305,6,0,4,2,0,0.66666666666666663,0.33333333333333331
15306,9,5,3,1,0.55555555555555558,0.33333333333333331,0.1111111111111111
15307,9,3,4,2,0.33333333333333331,0.44444444444444442,0.22222222222222221
15308,13,5,6,2,0.38461538461538464,0.46153846153846156,0.15384615384615385
15309,15,8,4,3,0.53333333333333333,0.26666666666666666,0.2
15310,15,4,6,5,0.26666666666666666,0.4,0.33333333333333331
15311,10,2,4,4,0.2,0.4,0.4
15312,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15313,9,3,5,1,0.33333333333333331,0.55555555555555558,0.1111111111111111
15314,6,2,4,0,0.33333333333333331,0.66666666666666663,0
15315,10,5,2,3,0.5,0.2,0.3
15316,14,4,6,4,0.2857142857142857,0.42857142857142855,0.2857142857142857
15317,9,3,3,3,0.33333333333333331,0.33333333333333331,0.33333333333333331
15318,10,6,4,0,0.6,0.4,0
15319,9,1,8,0,0.1111111111111111,0.88888888888888884,0
15320,9,4,2,3,0.44444444444444442,0.22222222222222221,0.33333333333333331
15321,9,2,4,3,0.22222222222222221,0.44444444444444442,0.33333333333333331
15322,10,5,4,1,0.5,0.4,0.1
15323,12,6,4,2,0.5,0.33333333333333331,0.16666666666666666
15324,15,4,7,4,0.26666666666666666,0.46666666666666667,0.26666666666666666
15325,8,3,3,2,0.375,0.375,0.25
15326,12,4,6,2,0.33333333333333331,0.5,0.16666666666666666
15327,11,7,2,2,0.63636363636363635,0.18181818181818182,0.18181818181818182
15328,9,4,4,1,0.44444444444444442,0.44444444444444442,0.1111111111111111
15329,6,1,4,1,0.16666666666666666,0.66666666666666663,0.16666666666666666
15330,14,3,7,4,0.21428571428571427,0.5,0.2857142857142857
15331,7,3,4,0,0.42857142857142855,0.5714285714285714,0
15332,12,5,6,1,0.41666666666666669,0.5,0.083333333333333329
15333,11,2,4,5,0.18181818181818182,0.36363636363636365,0.45454545454545453
15334,10,4,4,2,0.4,0.4,0.2
15335,11,7,3,1,0.63636363636363635,0.27272727272727271,0.090909090909090912
15336,5,2,2,1,0.4,0.4,0.2
15337,15,6,5,4,0.4,0.33333333333333331,0.26666666666666666
15338,9,3,5,1,0.33333333333333331,0.55555555555555558,0.1111111111111111
15339,12,5,5,2,0.41666666666666669,0.41666666666666669,0.16666666666666666
15340,11,7,1,3,0.63636363636363635,0.090909090909090912,0.27272727272727271
15341,7,4,3,0,0.5714285714285714,0.42857142857142855,0
15342,8,3,1,4,0.375,0.125,0.5
15343,4,1,1,2,0.25,0.25,0.5
15344,7,2,3,2,0.2857142857142857,0.42857142857142855,0.2857142857142857
15345,8,3,4,1,0.375,0.5,0.125
15346,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
15347,14,6,4,4,0.42857142857142855,0.2857142857142857,0.2857142857142857
15348,10,4,5,1,0.4,0.5,0.1
15349,12,6,5,1,0.5,0.41666666666666669,0.083333333333333329
15350,10,3,5,2,0.3,0.5,0.2
15351,6,3,2,1,0.5,0.33333333333333331,0.16666666666666666
15352,9,3,3,3,0.33333333333333331,0.33333333333333331,0.33333333333333331
15353,7,3,3,1,0.42857142857142855,0.42857142857142855,0.14285714285714285
15354,7,2,5,0,0.2857142857142857,0.7142857142857143,0
15355,13,6,4,3,0.46153846153846156,0.30769230769230771,0.23076923076923078
15356,12,6,3,3,0.5,0.25,0.25
15357,8,3,4,1,0.375,0.5,0.125
15358,11,7,2,2,0.63636363636363635,0.18181818181818182,0.18181818181818182
15359,7,3,3,1,0.42857142857142855,0.42857142857142855,0.14285714285714285
15360,16,6,8,2,0.375,0.5,0.125
15361,10,3,6,1,0.3,0.6,0.1
15362,10,4,1,5,0.4,0.1,0.5
15363,15,5,5,5,0.33333333333333331,0.33333333333333331,0.33333333333333331
15364,8,1,5,2,0.125,0.625,0.25
15365,3,1,1,1,0.33333333333333331,0.33333333333333331,0.33333333333333331
15366,8,4,3,1,0.5,0.375,0.125
15367,8,4,2,2,0.5,0.25,0.25
15368,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15369,6,4,2,0,0.66666666666666663,0.33333333333333331,0
15370,8,4,4,0,0.5,0.5,0
15371,11,3,5,3,0.27272727272727271,0.45454545454545453,0.27272727272727271
15372,8,0,5,3,0,0.625,0.375
15373,6,1,2,3,0.16666666666666666,0.33333333333333331,0.5
15374,6,3,1,2,0.5,0.16666666666666666,0.33333333333333331
15375,7,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857
15376,10,3,3,4,0.3,0.3,0.4
15377,8,4,0,4,0.5,0,0.5
15378,4,1,2,1,0.25,0.5,0.25
15379,8,2,3,3,0.25,0.375,0.375
15380,10,5,2,3,0.5,0.2,0.3
15381,9,4,4,1,0.44444444444444442,0.44444444444444442,0.1111111111111111
15382,4,2,1,1,0.5,0.25,0.25
15383,10,5,2,3,0.5,0.2,0.3
15384,7,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857
15385,14,4,5,5,0.2857142857142857,0.35714285714285715,0.35714285714285715
15386,19,3,10,6,0.15789473684210525,0.52631578947368418,0.31578947368421051
15387,9,2,6,1,0.22222222222222221,0.66666666666666663,0.1111111111111111
15388,2,1,0,1,0.5,0,0.5
15389,10,5,3,2,0.5,0.3,0.2
15390,5,0,1,4,0,0.2,0.8
15391,6,3,1,2,0.5,0.16666666666666666,0.33333333333333331
15392,8,6,1,1,0.75,0.125,0.125
15393,2,1,0,1,0.5,0,0.5
15394,7,1,3,3,0.14285714285714285,0.42857142857142855,0.42857142857142855
15395,6,3,3,0,0.5,0.5,0
15396,5,0,3,2,0,0.6,0.4
15397,9,5,4,0,0.55555555555555558,0.44444444444444442,0
15398,5,3,2,0,0.6,0.4,0
15399,9,4,3,2,0.44444444444444442,0.33333333333333331,0.22222222222222221
15400,15,3,7,5,0.2,0.46666666666666667,0.33333333333333331
15401,9,4,1,4,0.44444444444444442,0.1111111111111111,0.44444444444444442
15402,11,4,5,2,0.36363636363636365,0.45454545454545453,0.18181818181818182
15403,13,6,5,2,0.46153846153846156,0.38461538461538464,0.15384615384615385
15404,13,6,6,1,0.46153846153846156,0.46153846153846156,0.076923076923076927
15405,3,1,1,1,0.33333333333333331,0.33333333333333331,0.33333333333333331
15406,8,2,4,2,0.25,0.5,0.25
15407,10,2,7,1,0.2,0.7,0.1
15408,9,4,3,2,0.44444444444444442,0.33333333333333331,0.22222222222222221
15409,11,4,7,0,0.36363636363636365,0.63636363636363635,0
15410,9,3,4,2,0.33333333333333331,0.44444444444444442,0.22222222222222221
15411,10,3,6,1,0.3,0.6,0.1
15412,8,2,6,0,0.25,0.75,0
15413,16,7,4,5,0.4375,0.25,0.3125
15414,9,3,4,2,0.33333333333333331,0.44444444444444442,0.22222222222222221
15415,8,2,4,2,0.25,0.5,0.25
15416,9,5,3,1,0.55555555555555558,0.33333333333333331,0.1111111111111111
15417,11,5,4,2,0.45454545454545453,0.36363636363636365,0.18181818181818182
15418,11,6,3,2,0.54545454545454541,0.27272727272727271,0.18181818181818182
15419,7,1,5,1,0.14285714285714285,0.7142857142857143,0.14285714285714285
15420,11,5,3,3,0.45454545454545453,0.27272727272727271,0.27272727272727271
15421,8,2,4,2,0.25,0.5,0.25
15422,10,4,3,3,0.4,0.3,0.3
15423,16,8,6,2,0.5,0.375,0.125
15424,12,5,3,4,0.41666666666666669,0.25,0.33333333333333331
15425,12,2,6,4,0.16666666666666666,0.5,0.33333333333333331
15426,15,4,7,4,0.26666666666666666,0.46666666666666667,0.26666666666666666
15427,7,3,3,1,0.42857142857142855,0.42857142857142855,0.14285714285714285
15428,10,4,4,2,0.4,0.4,0.2
15429,8,3,5,0,0.375,0.625,0
15430,19,6,8,5,0.31578947368421051,0.42105263157894735,0.26315789473684209
15431,14,8,5,1,0.5714285714285714,0.35714285714285715,0.071428571428571425
15432,13,4,7,2,0.30769230769230771,0.53846153846153844,0.15384615384615385
15433,11,6,2,3,0.54545454545454541,0.18181818181818182,0.27272727272727271
15434,7,4,3,0,0.5714285714285714,0.42857142857142855,0
15435,12,3,6,3,0.25,0.5,0.25
15436,10,1,6,3,0.1,0.6,0.3
15437,12,5,5,2,0.41666666666666669,0.41666666666666669,0.16666666666666666
15438,12,6,3,3,0.5,0.25,0.25
15439,5,2,2,1,0.4,0.4,0.2
